"long","lat","country"
15.975,45.833,"hrv"
12.496,41.903,"ita"
-87.625,41.878,"usa"
2.168,41.38,"esp"
-77.366,38.947,"usa"
-105.015,39.767,"usa"
-83.044,39.987,"usa"
34.872,32.089,"isr"
135.768,35.008,"jpn"
116.968,36.656,"chn"
-77.033,38.899,"usa"
2.345,48.855,"fra"
-95.727,39.04,"usa"
176.167,-37.687,"nzl"
116.389,39.912,"chn"
-87.625,41.878,"usa"
-75.694,39.679,"usa"
12.496,41.903,"ita"
101.246,3.342,"mys"
44.009,56.33,"rus"
126.993,37.563,"kor"
-73.942,40.817,"usa"
151.207,-33.867,"aus"
116.389,39.912,"chn"
121.509,25.039,"twn"
119.303,26.069,"chn"
6.127,51.939,"nld"
18.064,59.333,"swe"
-94.136,36.051,"usa"
114.279,30.572,"chn"
-6.259,53.345,"irl"
-83.044,39.987,"usa"
-75.164,39.952,"usa"
80.295,13.098,"ind"
-77.366,38.947,"usa"
12.496,41.903,"ita"
-72.565,41.707,"usa"
6.777,51.227,"deu"
152.999,-27.534,"aus"
126.993,37.563,"kor"
-79.542,40.295,"usa"
106.828,-6.175,"idn"
10.212,56.158,"dnk"
12.496,41.903,"ita"
-49.231,-25.525,"bra"
-78.697,35.804,"usa"
-3.685,40.426,"esp"
11.566,48.139,"deu"
4.906,52.378,"nld"
2.269,48.884,"fra"
8.679,50.167,"deu"
23.069,67.246,"swe"
126.993,37.563,"kor"
18.064,59.333,"swe"
139.77,35.676,"jpn"
-86.045,39.783,"usa"
77.218,28.626,"ind"
51.679,32.652,"irn"
27.145,38.433,"tur"
-83.194,42.333,"usa"
4.906,52.378,"nld"
-75.279,40.211,"usa"
-71.242,42.065,"usa"
-66.632,45.972,"can"
139.77,35.676,"jpn"
105.848,21.032,"vnm"
-92.492,44,"usa"
11.883,45.406,"ita"
152.999,-27.534,"aus"
113.651,34.764,"chn"
-43.186,-22.907,"bra"
139.77,35.676,"jpn"
-75.694,39.679,"usa"
33.372,35.166,"cyp"
-83.194,42.333,"usa"
-77.033,38.899,"usa"
21.007,52.253,"pol"
-82.459,28.055,"usa"
-83.194,42.333,"usa"
37.641,55.762,"rus"
-83.044,39.987,"usa"
10.292,43.627,"ita"
-84.322,33.827,"usa"
-86.672,36.132,"usa"
-86.326,32.398,"usa"
78.472,17.388,"ind"
-0.332,51.525,"gbr"
-76.753,39.203,"usa"
-122.335,47.612,"usa"
-83.044,39.987,"usa"
2.195,48.888,"fra"
116.968,36.656,"chn"
-2.571,53.394,"gbr"
141.345,43.055,"jpn"
-96.785,32.995,"usa"
5.1,52.129,"nld"
27.47,42.498,"bgr"
121.483,31.236,"chn"
-78.697,35.804,"usa"
-77.033,38.899,"usa"
-73.399,41.099,"usa"
-71.057,42.358,"usa"
-110.871,32.184,"usa"
126.993,37.563,"kor"
-122.168,47.615,"usa"
-95.333,29.619,"usa"
-83.194,42.333,"usa"
-48.69,-18.603,"bra"
115.89,28.671,"chn"
-73.753,42.725,"usa"
-75.699,45.423,"can"
0.689,47.39,"fra"
14.433,50.079,"cze"
4.478,51.029,"bel"
3.086,50.669,"fra"
116.084,38.704,"chn"
-77.366,38.947,"usa"
-83.044,39.987,"usa"
-76.874,38.807,"usa"
-58.417,-34.612,"arg"
-80.236,25.726,"usa"
-88.199,41.887,"usa"
-80.236,25.726,"usa"
-90.861,32.326,"usa"
-80.03,40.459,"usa"
-82.941,38.784,"usa"
-84.322,33.827,"usa"
4.906,52.378,"nld"
4.906,52.378,"nld"
139.77,35.676,"jpn"
116.389,39.912,"chn"
-73.399,41.099,"usa"
7.876,45.467,"ita"
9.994,53.55,"deu"
-74.509,40.631,"usa"
151.416,-33.307,"aus"
-43.186,-22.907,"bra"
-121.93,37.715,"usa"
-122.436,37.786,"usa"
-90.421,41.514,"usa"
-77.604,43.155,"usa"
116.389,39.912,"chn"
120.165,30.253,"chn"
-122.436,37.786,"usa"
-75.694,39.679,"usa"
-121.323,38.019,"usa"
-84.322,33.827,"usa"
-117.03,32.809,"usa"
116.389,39.912,"chn"
-74.567,40.678,"usa"
-90.106,30.008,"usa"
117.201,39.145,"chn"
50.201,53.18,"rus"
9.85,55.86,"dnk"
139.77,35.676,"jpn"
-83.736,42.229,"usa"
-83.044,39.987,"usa"
77.6,12.971,"ind"
-74.202,40.722,"usa"
-87.625,41.878,"usa"
2.168,41.38,"esp"
-74.202,40.722,"usa"
-79.334,43.709,"can"
139.77,35.676,"jpn"
126.993,37.563,"kor"
-83.194,42.333,"usa"
-81.415,28.392,"usa"
-83.194,42.333,"usa"
-77.021,-12.044,"per"
116.389,39.912,"chn"
-84.322,33.827,"usa"
-92.279,34.748,"usa"
-87.625,41.878,"usa"
116.968,36.656,"chn"
-76.288,36.914,"usa"
2.294,48.925,"fra"
-92.279,34.748,"usa"
6.183,48.69,"fra"
-97.341,37.69,"usa"
139.77,35.676,"jpn"
-83.194,42.333,"usa"
4.478,51.029,"bel"
-110.385,31.593,"usa"
114.467,38.067,"chn"
138.389,34.975,"jpn"
-0.664,35.72,"dza"
-73.399,41.099,"usa"
-46.629,-23.534,"bra"
28.198,-25.655,"zaf"
15.29,47.444,"aut"
113.237,23.125,"chn"
174.768,-36.847,"nzl"
-77.461,39.018,"usa"
-105.015,39.962,"usa"
105.848,21.032,"vnm"
139.77,35.676,"jpn"
12.399,43.098,"ita"
106.523,29.544,"chn"
7.947,48.499,"deu"
23.732,37.989,"grc"
118.768,32.048,"chn"
100.516,13.749,"tha"
-46.629,-23.534,"bra"
-1.471,53.353,"gbr"
-71.085,42.364,"usa"
-56.067,-34.894,"ury"
4.906,52.378,"nld"
-96.804,33.074,"usa"
126.612,45.733,"chn"
-57.96,-34.929,"arg"
-79.425,43.677,"can"
126.993,37.563,"kor"
-75.925,45.329,"can"
120.165,30.253,"chn"
116.389,39.912,"chn"
-113.821,50.986,"can"
-122.167,37.417,"usa"
105.848,21.032,"vnm"
17.138,48.145,"svk"
139.77,35.676,"jpn"
121.509,25.039,"twn"
8.582,49.906,"deu"
21.007,52.253,"pol"
-122.436,37.786,"usa"
-0.083,51.515,"gbr"
2.168,41.38,"esp"
23.732,37.989,"grc"
-122.436,37.786,"usa"
-1.557,47.217,"fra"
-73.543,41.085,"usa"
113.237,23.125,"chn"
-121.833,39.735,"usa"
113.237,23.125,"chn"
-46.629,-23.534,"bra"
126.993,37.563,"kor"
-83.044,39.987,"usa"
-118.239,34.063,"usa"
-117.03,32.809,"usa"
-77.137,38.699,"usa"
-77.061,38.857,"usa"
116.389,39.912,"chn"
-84.322,33.827,"usa"
121.483,31.236,"chn"
7.051,50.716,"deu"
126.993,37.563,"kor"
2.345,48.855,"fra"
126.993,37.563,"kor"
-94.612,39.104,"usa"
114.167,22.276,"hkg"
-83.044,39.987,"usa"
139.77,35.676,"jpn"
-73.942,40.817,"usa"
104.071,30.669,"chn"
-83.044,39.987,"usa"
6.777,51.227,"deu"
126.612,45.733,"chn"
-121.856,37.217,"usa"
-74.982,40.153,"usa"
-77.518,38.908,"usa"
-73.942,40.817,"usa"
14.517,59.333,"swe"
8.953,46.004,"che"
174.768,-36.847,"nzl"
-73.942,40.817,"usa"
-73.399,41.099,"usa"
4.906,52.378,"nld"
-123.133,44.1,"usa"
17.968,59.363,"swe"
-73.399,41.099,"usa"
-56.067,-34.894,"ury"
-75.699,45.423,"can"
12.496,41.903,"ita"
-73.942,40.817,"usa"
135.513,34.678,"jpn"
11.074,49.454,"deu"
139.633,35.473,"jpn"
4.906,52.378,"nld"
20.467,44.801,"srb"
-83.044,39.987,"usa"
-83.194,42.333,"usa"
-99.829,25.178,"mex"
128.604,35.866,"kor"
113.237,23.125,"chn"
-79.811,36.071,"usa"
28.963,41.014,"tur"
-8.396,43.371,"esp"
-77.461,39.018,"usa"
-90.25,30.024,"usa"
-46.629,-23.534,"bra"
-0.083,51.515,"gbr"
-86.546,34.617,"usa"
113.237,23.125,"chn"
121.021,14.559,"phl"
12.569,55.676,"dnk"
61.403,55.16,"rus"
-78.95,36.017,"usa"
-122.167,37.417,"usa"
114.279,30.572,"chn"
31.214,30.008,"egy"
-83.044,39.987,"usa"
-92.22,46.841,"usa"
120.672,24.139,"twn"
-84.126,39.705,"usa"
-90.193,38.631,"usa"
-2.571,53.394,"gbr"
-84.434,39.137,"usa"
113.237,23.125,"chn"
116.389,39.912,"chn"
57.497,-20.166,"mus"
-118.239,34.063,"usa"
11.566,48.139,"deu"
26,-30,"zaf"
-83.044,39.987,"usa"
139.77,35.676,"jpn"
108.883,34.265,"chn"
132.447,34.384,"jpn"
-122.694,45.498,"usa"
-83.044,39.987,"usa"
-122.168,47.615,"usa"
-122.032,37.35,"usa"
-83.044,39.987,"usa"
-83.044,39.987,"usa"
-103.377,20.669,"mex"
11.65,48.25,"deu"
116.389,39.912,"chn"
118.768,32.048,"chn"
-122.694,45.498,"usa"
-111.876,40.784,"usa"
-2.571,53.394,"gbr"
135,-25,"aus"
-73.252,41.218,"usa"
2.345,48.855,"fra"
8.679,50.167,"deu"
151.207,-33.867,"aus"
-110.385,31.593,"usa"
20.51,54.712,"rus"
1.312,35.375,"dza"
153.017,-27.475,"aus"
-73.942,40.817,"usa"
-84.434,39.137,"usa"
-82.397,34.85,"usa"
139.77,35.676,"jpn"
-74.202,40.722,"usa"
14.433,50.079,"cze"
20.439,53.767,"pol"
113.237,23.125,"chn"
26.67,-26.84,"zaf"
-97.402,27.796,"usa"
7.129,50.623,"deu"
22.692,51.218,"pol"
9.187,45.473,"ita"
-75.699,45.423,"can"
-79.646,43.65,"can"
118.768,32.048,"chn"
-118.239,34.063,"usa"
12.496,41.903,"ita"
77.218,28.626,"ind"
116.327,39.966,"chn"
-83.044,39.987,"usa"
-79.425,43.677,"can"
120.749,30.757,"chn"
116.389,39.912,"chn"
174.768,-36.847,"nzl"
11.074,49.454,"deu"
-83.044,39.987,"usa"
7.278,43.702,"fra"
-73.513,40.766,"usa"
152.999,-27.534,"aus"
-0.797,51.808,"gbr"
-122.053,37.323,"usa"
9.181,48.777,"deu"
30.323,59.933,"rus"
-96.785,32.995,"usa"
57.497,-20.166,"mus"
114.133,22.533,"chn"
-121.856,37.217,"usa"
-75.725,45.33,"can"
5.1,52.129,"nld"
-86.435,35.87,"usa"
-73.252,41.218,"usa"
151.207,-33.867,"aus"
18.064,59.333,"swe"
139.77,35.676,"jpn"
-73.942,40.817,"usa"
-73.513,40.766,"usa"
117.201,39.145,"chn"
18.064,59.333,"swe"
103.849,1.3,"sgp"
-121.256,38.655,"usa"
37.641,55.762,"rus"
-3.685,40.426,"esp"
13.631,52.352,"deu"
-96.709,32.95,"usa"
153.017,-27.475,"aus"
-46.629,-23.534,"bra"
-73.399,41.099,"usa"
77.6,12.971,"ind"
27.886,39.669,"tur"
-0.083,51.515,"gbr"
174.768,-36.847,"nzl"
77.6,12.971,"ind"
151.207,-33.867,"aus"
-3.685,40.426,"esp"
-74.202,40.722,"usa"
10.303,57.153,"dnk"
138.389,34.975,"jpn"
16.369,48.203,"aut"
-111.876,40.784,"usa"
-122.291,37.843,"usa"
3.063,50.637,"fra"
-83.044,39.987,"usa"
-83.036,42.33,"usa"
-122.075,37.389,"usa"
102.702,25.051,"chn"
-92.243,32.905,"usa"
-95.954,41.175,"usa"
2.345,48.855,"fra"
-83.044,39.987,"usa"
-79.425,43.677,"can"
12.569,55.676,"dnk"
-97.937,30.319,"usa"
-73.499,41.298,"usa"
126.993,37.563,"kor"
57.497,-20.166,"mus"
-95.954,41.175,"usa"
-95.333,29.619,"usa"
-75.694,39.679,"usa"
116.389,39.912,"chn"
116.389,39.912,"chn"
-96.785,32.995,"usa"
-122.436,37.786,"usa"
0.08,51.587,"gbr"
139.77,35.676,"jpn"
-70.477,44.219,"usa"
-74.086,4.627,"col"
-118.308,34.18,"usa"
139.622,35.467,"jpn"
-83.044,39.987,"usa"
12.496,41.903,"ita"
113.237,23.125,"chn"
37.641,55.762,"rus"
-2.85,51.434,"gbr"
4.478,51.029,"bel"
55.329,25.271,"are"
-83.044,39.987,"usa"
116.389,39.912,"chn"
-77.518,38.908,"usa"
-0.083,51.515,"gbr"
113.651,34.764,"chn"
-8.712,42.231,"esp"
120.165,30.253,"chn"
-73.537,40.788,"usa"
58.54,23.601,"omn"
-0.083,51.515,"gbr"
116.389,39.912,"chn"
-110.385,31.593,"usa"
-104.894,39.831,"usa"
14.235,40.835,"ita"
-122.075,37.389,"usa"
-118.239,34.063,"usa"
18.516,-34.046,"zaf"
-46.629,-23.534,"bra"
-0.083,51.515,"gbr"
-75.725,45.33,"can"
6.777,51.227,"deu"
-74.086,4.627,"col"
-80.283,25.825,"usa"
-0.332,51.525,"gbr"
-122.167,37.417,"usa"
-74.086,4.627,"col"
9.187,45.473,"ita"
12.496,41.903,"ita"
-77.366,38.947,"usa"
77.218,28.626,"ind"
4.906,52.378,"nld"
-1.125,53.938,"gbr"
9.181,48.777,"deu"
144.963,-37.814,"aus"
135,-25,"aus"
135.513,34.678,"jpn"
-84.322,33.827,"usa"
-71.085,42.364,"usa"
-64.937,18.351,"vir"
30.527,50.441,"ukr"
5.1,52.129,"nld"
-46.629,-23.534,"bra"
-83.044,39.987,"usa"
-122.053,37.323,"usa"
139.77,35.676,"jpn"
71.544,34.004,"pak"
11.074,49.454,"deu"
-1.684,48.107,"fra"
-110.385,31.593,"usa"
11.54,45.546,"ita"
-157.755,21.281,"usa"
-73.499,41.298,"usa"
-96.785,32.995,"usa"
23.732,37.989,"grc"
51.414,35.69,"irn"
116.389,39.912,"chn"
-83.044,39.987,"usa"
10.636,59.913,"nor"
-84.21,33.729,"usa"
-83.044,39.987,"usa"
-98,38,"usa"
-79.425,43.677,"can"
126.993,37.563,"kor"
-122.436,37.786,"usa"
9.181,48.777,"deu"
-89.497,40.641,"usa"
111.649,40.814,"chn"
-122.436,37.786,"usa"
139.77,35.676,"jpn"
139.77,35.676,"jpn"
2.285,48.891,"fra"
-83.194,42.333,"usa"
8.569,50.143,"deu"
-77.366,38.947,"usa"
140.756,40.825,"jpn"
-71.057,42.358,"usa"
135.513,34.678,"jpn"
-91.083,30.409,"usa"
-118.239,34.063,"usa"
139.77,35.676,"jpn"
-110.385,31.593,"usa"
113.237,23.125,"chn"
-83.044,39.987,"usa"
-83.044,39.987,"usa"
18.516,-34.046,"zaf"
-122.436,37.786,"usa"
-87.625,41.878,"usa"
116.389,39.912,"chn"
12.399,43.098,"ita"
149.129,-35.282,"aus"
135.513,34.678,"jpn"
37.641,55.762,"rus"
30.527,50.441,"ukr"
2.345,48.855,"fra"
-77.033,38.899,"usa"
126.993,37.563,"kor"
139.77,35.676,"jpn"
153.377,-28.07,"aus"
-83.548,41.645,"usa"
126.993,37.563,"kor"
-71.28,42.453,"usa"
113.651,34.764,"chn"
116.389,39.912,"chn"
79.858,6.924,"lka"
139.77,35.676,"jpn"
139.77,35.676,"jpn"
-56.067,-34.894,"ury"
2.345,48.855,"fra"
-77.518,38.908,"usa"
-79.646,43.65,"can"
-86.045,39.783,"usa"
-74.286,40.557,"usa"
11.566,48.139,"deu"
-70.634,-33.461,"chl"
8.686,49.394,"deu"
4.906,52.378,"nld"
106.828,-6.175,"idn"
4.478,51.029,"bel"
121.509,25.039,"twn"
4.906,52.378,"nld"
-0.083,51.515,"gbr"
-74.202,40.722,"usa"
-75.418,45.595,"can"
-84.322,33.827,"usa"
139.77,35.676,"jpn"
-75.867,42.108,"usa"
-121.953,37.353,"usa"
8.308,47.474,"che"
-2.571,53.394,"gbr"
-113.44,53.596,"can"
7.151,46.803,"che"
-118.239,34.063,"usa"
77.231,28.659,"ind"
3.373,6.492,"nga"
7.051,50.716,"deu"
8.538,47.369,"che"
-122.291,37.843,"usa"
113.237,23.125,"chn"
144.836,13.515,"gum"
-87.625,41.878,"usa"
114.167,22.276,"hkg"
37.762,47.987,"ukr"
153.017,-27.475,"aus"
-83.044,39.987,"usa"
116.389,39.912,"chn"
-83.044,39.987,"usa"
-105.818,32.791,"usa"
-113.44,53.596,"can"
2.188,48.699,"fra"
-83.736,42.229,"usa"
-76.146,43.009,"usa"
119.649,29.108,"chn"
-8.627,52.664,"irl"
-73.639,45.606,"can"
8.459,49.031,"deu"
139.77,35.676,"jpn"
-83.044,39.987,"usa"
37.641,55.762,"rus"
-105.015,39.962,"usa"
126.993,37.563,"kor"
112.552,37.893,"chn"
116.389,39.912,"chn"
-73.399,41.099,"usa"
114.467,38.067,"chn"
14.433,50.079,"cze"
-99.145,19.42,"mex"
120.165,30.253,"chn"
139.77,35.676,"jpn"
-79.646,43.65,"can"
139.77,35.676,"jpn"
139.77,35.676,"jpn"
126.993,37.563,"kor"
-96.785,32.995,"usa"
9.181,48.777,"deu"
-95.333,29.619,"usa"
125.313,43.881,"chn"
116.389,39.912,"chn"
-86.672,36.132,"usa"
-70.634,-33.461,"chl"
126.993,37.563,"kor"
135.183,34.685,"jpn"
-83.044,39.987,"usa"
-84.322,33.827,"usa"
-83.044,39.987,"usa"
139.707,35.691,"jpn"
120.165,30.253,"chn"
100.516,13.749,"tha"
-98.528,29.421,"usa"
-88.224,43.009,"usa"
-77.033,38.899,"usa"
126.993,37.563,"kor"
117.201,39.145,"chn"
-118.239,34.063,"usa"
-122.436,37.786,"usa"
5.1,52.129,"nld"
-122.194,37.437,"usa"
5.921,45.567,"fra"
-84.593,35.443,"usa"
39.173,21.543,"sau"
-118.469,34.012,"usa"
118.768,32.048,"chn"
-77.033,38.899,"usa"
153.017,-27.475,"aus"
121.509,25.039,"twn"
-117.206,35.148,"usa"
0.08,51.587,"gbr"
139.752,35.982,"jpn"
4.906,52.378,"nld"
-78.95,36.017,"usa"
4.906,52.378,"nld"
139.77,35.676,"jpn"
-73.793,41.289,"usa"
-73.942,40.817,"usa"
-74.086,4.627,"col"
-77.42,37.583,"usa"
-75.043,40.4,"usa"
-111.876,40.784,"usa"
116.389,39.912,"chn"
139.77,35.676,"jpn"
139.77,35.676,"jpn"
-86.045,39.783,"usa"
12.496,41.903,"ita"
-46.629,-23.534,"bra"
114.279,30.572,"chn"
-92.941,46.014,"usa"
135.513,34.678,"jpn"
8.85,45.611,"ita"
-95.333,29.619,"usa"
10.178,36.804,"tun"
-75.667,39,"usa"
120.165,30.253,"chn"
-83.044,39.987,"usa"
126.993,37.563,"kor"
18.064,59.333,"swe"
-75.725,45.33,"can"
126.993,37.563,"kor"
23.765,61.498,"fin"
113.651,34.764,"chn"
-85.696,38.197,"usa"
-71.22,46.808,"can"
131.48,34.176,"jpn"
-74.111,40.396,"usa"
140.125,35.596,"jpn"
9.181,48.777,"deu"
139.77,35.676,"jpn"
-58.417,-34.612,"arg"
-99.145,19.42,"mex"
-78.697,35.804,"usa"
126.993,37.563,"kor"
-115.163,36.183,"usa"
-76.092,36.846,"usa"
4.317,52.084,"nld"
102.702,25.051,"chn"
-96.785,32.995,"usa"
151.185,-33.934,"aus"
-74.086,4.627,"col"
-118.239,34.063,"usa"
132.447,34.384,"jpn"
113.237,23.125,"chn"
-117.03,32.809,"usa"
18.064,59.333,"swe"
11.327,53.653,"deu"
-95.333,29.619,"usa"
-122.167,37.417,"usa"
21.007,52.253,"pol"
139.707,35.691,"jpn"
12.085,48.992,"deu"
2.345,48.855,"fra"
-100.361,25.645,"mex"
-46.629,-23.534,"bra"
-71.22,46.808,"can"
-75.694,39.679,"usa"
-84.322,33.827,"usa"
2.345,48.855,"fra"
126.993,37.563,"kor"
28.841,47.026,"mda"
-83.044,39.987,"usa"
30.323,59.933,"rus"
139.77,35.676,"jpn"
120.165,30.253,"chn"
-0.083,51.515,"gbr"
-46.629,-23.534,"bra"
139.77,35.676,"jpn"
126.993,37.563,"kor"
-73.412,40.868,"usa"
131.924,43.131,"rus"
-83.044,39.987,"usa"
126.993,37.563,"kor"
-99.145,19.42,"mex"
37.641,55.762,"rus"
9.92,57.047,"dnk"
-86.045,39.783,"usa"
28.197,-25.751,"zaf"
-121.856,37.217,"usa"
100.516,13.749,"tha"
106.828,-6.175,"idn"
-104.884,39.613,"usa"
116.968,36.656,"chn"
125.313,43.881,"chn"
2.345,48.855,"fra"
-83.364,33.974,"usa"
-77.18,38.887,"usa"
15.059,37.43,"ita"
-86.77,33.524,"usa"
-77.021,-12.044,"per"
119.303,26.069,"chn"
-77.033,38.899,"usa"
4.333,50.833,"bel"
-49.255,-16.68,"bra"
82.928,55.039,"rus"
14.433,50.079,"cze"
138.389,34.975,"jpn"
-75.725,45.33,"can"
2.345,48.855,"fra"
-120.835,35.312,"usa"
-118.6,34.197,"usa"
139.77,35.676,"jpn"
6.941,46.983,"che"
-83.044,39.987,"usa"
-83.044,39.987,"usa"
9.187,45.473,"ita"
105.848,21.032,"vnm"
126.993,37.563,"kor"
-74.202,40.722,"usa"
-75.164,39.952,"usa"
5.921,45.567,"fra"
-104.884,39.613,"usa"
-71.085,42.364,"usa"
126.993,37.563,"kor"
-73.399,41.099,"usa"
136.223,36.066,"jpn"
139.77,35.676,"jpn"
7.051,50.716,"deu"
30.527,50.441,"ukr"
-83.044,39.987,"usa"
2.345,48.855,"fra"
-70.634,-33.461,"chl"
174.768,-36.847,"nzl"
139.77,35.676,"jpn"
-77.518,38.908,"usa"
-73.744,41.035,"usa"
-83.044,39.987,"usa"
-2.608,51.437,"gbr"
135.513,34.678,"jpn"
28.042,-26.199,"zaf"
-105.015,39.767,"usa"
16.369,48.203,"aut"
-83.736,42.229,"usa"
-118.239,34.063,"usa"
-95.333,29.619,"usa"
135.513,34.678,"jpn"
-58.417,-34.612,"arg"
37.641,55.762,"rus"
-83.044,39.987,"usa"
-87.625,41.878,"usa"
-2.571,53.394,"gbr"
12.496,41.903,"ita"
-118.406,33.922,"usa"
-83.376,42.464,"usa"
2.241,48.835,"fra"
106.523,29.544,"chn"
2.241,48.835,"fra"
2.237,48.898,"fra"
-122.335,47.612,"usa"
-103.377,20.669,"mex"
0.08,51.587,"gbr"
117.275,31.861,"chn"
-2.571,53.394,"gbr"
-91.499,44.826,"usa"
28.963,41.014,"tur"
126.993,37.563,"kor"
-119.938,39.678,"usa"
-73.942,40.817,"usa"
-85.659,42.965,"usa"
-0.139,50.832,"gbr"
6.777,51.227,"deu"
-73.04,41.556,"usa"
116.389,39.912,"chn"
13.231,46.065,"ita"
9.187,45.473,"ita"
135,-25,"aus"
116.389,39.912,"chn"
-117.378,47.657,"usa"
-43.186,-22.907,"bra"
-76.092,36.846,"usa"
-46.629,-23.534,"bra"
-81.014,35.292,"usa"
-77.461,39.018,"usa"
-83.044,39.987,"usa"
2.241,48.835,"fra"
4.8,53.054,"nld"
113.237,23.125,"chn"
-97.321,32.725,"usa"
139.77,35.676,"jpn"
-83.044,39.987,"usa"
114.133,22.533,"chn"
-97.503,35.512,"usa"
-83.293,42.471,"usa"
139.77,35.676,"jpn"
-74.202,40.722,"usa"
126.701,37.632,"kor"
-71.085,42.364,"usa"
113.237,23.125,"chn"
8.299,48.365,"deu"
-77.518,38.908,"usa"
2.237,48.898,"fra"
11.912,49.718,"deu"
-0.083,51.515,"gbr"
-113.44,53.596,"can"
-75.164,39.952,"usa"
-84.899,38.178,"usa"
121.483,31.236,"chn"
4.906,52.378,"nld"
-0.083,51.515,"gbr"
-77.604,43.155,"usa"
139.77,35.676,"jpn"
-74.111,40.396,"usa"
2.251,48.821,"fra"
-122.436,37.786,"usa"
-84.434,39.137,"usa"
6.777,51.227,"deu"
126.993,37.563,"kor"
126.993,37.563,"kor"
28.197,-25.751,"zaf"
139.77,35.676,"jpn"
35.214,31.768,"isr"
106.86,-6.2,"idn"
-83.044,39.987,"usa"
-0.083,51.515,"gbr"
-74.597,40.879,"usa"
116.968,36.656,"chn"
37.641,55.762,"rus"
116.389,39.912,"chn"
-71.454,42.432,"usa"
139.77,35.676,"jpn"
-58.417,-34.612,"arg"
-88.2,41.71,"usa"
-71.556,42.609,"usa"
-99.145,19.42,"mex"
139.707,35.691,"jpn"
24.924,60.172,"fin"
114.167,22.276,"hkg"
-77.518,38.908,"usa"
105.848,21.032,"vnm"
135,-25,"aus"
-86.045,39.783,"usa"
-117.03,32.809,"usa"
121.509,25.039,"twn"
-74.202,40.722,"usa"
-94.402,39.009,"usa"
1.449,43.606,"fra"
106.717,26.583,"chn"
-87.654,34.812,"usa"
87.113,53.741,"rus"
120.165,30.253,"chn"
-122.194,37.437,"usa"
-46.629,-23.534,"bra"
108.883,34.265,"chn"
-2.248,53.479,"gbr"
-122.032,37.35,"usa"
-83.044,39.987,"usa"
115.859,-31.955,"aus"
-73.399,41.099,"usa"
-46.629,-23.534,"bra"
10.178,36.804,"tun"
-73.608,-43.121,"chl"
34.825,32.068,"isr"
5.298,51.691,"nld"
151.206,-33.838,"aus"
-77.29,38.522,"usa"
-74.912,39.948,"usa"
-46.629,-23.534,"bra"
126.993,37.563,"kor"
-122.167,37.417,"usa"
102.702,25.051,"chn"
-73.942,40.817,"usa"
-90.106,30.008,"usa"
-75.164,39.952,"usa"
-83.044,39.987,"usa"
-122.168,47.615,"usa"
15.975,45.833,"hrv"
-122.698,38.349,"usa"
-0.332,51.525,"gbr"
-83.044,39.987,"usa"
-122.167,37.417,"usa"
-112.07,33.449,"usa"
-110.385,31.593,"usa"
139.77,35.676,"jpn"
120.165,30.253,"chn"
74.588,42.871,"kgz"
6.777,51.227,"deu"
121.483,31.236,"chn"
-91.083,30.409,"usa"
121.509,25.039,"twn"
-58.417,-34.612,"arg"
121.509,25.039,"twn"
-75.725,45.33,"can"
-74.912,39.948,"usa"
30.527,50.441,"ukr"
12.363,55.732,"dnk"
139.77,35.676,"jpn"
-0.581,44.836,"fra"
13.646,52.383,"deu"
151.124,-33.797,"aus"
116.389,39.912,"chn"
-122.011,37.071,"usa"
-83.044,39.987,"usa"
10.5,51.5,"deu"
-122.02,38.013,"usa"
16.369,48.203,"aut"
126.993,37.563,"kor"
57.497,-20.166,"mus"
123.406,41.792,"chn"
139.77,35.676,"jpn"
-83.044,39.987,"usa"
77.072,28.46,"ind"
13.02,56.501,"swe"
-46.629,-23.534,"bra"
117.275,31.861,"chn"
9.994,53.55,"deu"
-118.239,34.063,"usa"
-74.202,40.722,"usa"
139.77,35.676,"jpn"
17.83,59.418,"swe"
-77.518,38.908,"usa"
18.856,-33.911,"zaf"
-77.18,38.887,"usa"
135.513,34.678,"jpn"
115.89,28.671,"chn"
57.497,-20.166,"mus"
139.77,35.676,"jpn"
9.187,45.473,"ita"
-46.629,-23.534,"bra"
4.906,52.378,"nld"
174.776,-41.286,"nzl"
-84.322,33.827,"usa"
-81.915,41.419,"usa"
-83.044,39.987,"usa"
55.329,25.271,"are"
139.77,35.676,"jpn"
-94.402,39.009,"usa"
139.77,35.676,"jpn"
-80.126,26.748,"usa"
-58.417,-34.612,"arg"
-75.694,39.679,"usa"
116.389,39.912,"chn"
-0.083,51.515,"gbr"
-83.044,39.987,"usa"
92.886,56.001,"rus"
-105.015,39.962,"usa"
2.345,48.855,"fra"
-111.616,39.325,"usa"
28.042,-26.199,"zaf"
126.993,37.563,"kor"
-83.044,39.987,"usa"
151.207,-33.867,"aus"
37.641,55.762,"rus"
-75.725,45.33,"can"
-118.239,34.063,"usa"
116.389,39.912,"chn"
10.182,54.332,"deu"
-79.425,43.677,"can"
-114.132,51.803,"can"
-0.083,51.515,"gbr"
-75.725,45.33,"can"
-83.044,39.987,"usa"
-48.276,-18.908,"bra"
-122.335,47.612,"usa"
-86.045,39.783,"usa"
72.835,18.942,"ind"
135.513,34.678,"jpn"
-83.194,42.333,"usa"
141.345,43.055,"jpn"
-77.033,38.899,"usa"
-117.765,33.67,"usa"
-122.168,47.615,"usa"
-88.2,41.71,"usa"
-83.293,42.471,"usa"
-75.694,39.679,"usa"
135.513,34.678,"jpn"
